curie,label,group,in_old,new_term,reparented,rel_added,rel_removed,def_changed,syn_added,depth_new,depth_old,obsoleted
HP:0010516,Thymus hyperplasia,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:0010517,Ectopic thymus tissue,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:0010701,Abnormal circulating immunoglobulin concentration,"Antibodies /
humoral",True,False,False,0,0,False,0,3.0,3.0,False
HP:0010702,Increased circulating immunoglobulin concentration,"Antibodies /
humoral",True,False,False,0,0,False,1,4.0,4.0,False
HP:0010771,Pilonidal abscess,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0010974,Abnormal myeloid leukocyte morphology,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,4.0,4.0,False
HP:0010975,Abnormal total B cell count,"Flow cytometry /
immunophenotyping",True,False,False,0,0,True,1,6.0,6.0,False
HP:0010976,Decreased total B cell count,"Flow cytometry /
immunophenotyping",True,False,True,0,1,True,2,7.0,7.0,False
HP:0010977,Abnormal phagocytosis,Other immune,True,False,False,0,0,False,0,2.0,2.0,False
HP:0010978,Abnormality of immune system physiology,Other immune,True,False,False,0,0,False,0,1.0,1.0,False
HP:0010987,Abnormal cellular immune system morphology,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,2.0,2.0,False
HP:0011058,Generalized periodontitis,Infections,True,False,True,1,1,False,0,6.0,5.0,False
HP:0011059,Localized periodontitis,Infections,True,False,True,1,1,False,0,6.0,5.0,False
HP:0011107,Recurrent aphthous stomatitis,Infections,True,False,True,1,1,False,0,7.0,5.0,False
HP:0011108,Recurrent sinusitis,Infections,True,False,False,0,0,False,1,5.0,5.0,False
HP:0011109,Chronic sinusitis,Infections,True,False,False,0,0,False,0,5.0,5.0,False
HP:0011110,Recurrent tonsillitis,Infections,True,False,False,0,0,False,0,3.0,3.0,False
HP:0011111,Abnormal immune serum protein physiology,Other immune,True,False,False,0,0,False,0,2.0,2.0,False
HP:0011112,Abnormal circulating cytokine concentration,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:0011113,Abnormality of cytokine secretion,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:0011114,Defective production of NFKB1-dependent cytokines,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0011115,Abnormal circulating chemokine concentration,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0011116,Abnormal circulating interferon concentration,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0011117,Abnormal circulating interleukin concentration,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0011118,Abnormality of tumor necrosis factor secretion,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0011123,Inflammatory abnormality of the skin,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0011127,Perioral eczema,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0011132,Chronic furunculosis,Infections,True,False,False,0,0,False,0,6.0,6.0,False
HP:0011274,Recurrent mycobacterial infections,Infections,True,False,True,1,0,True,0,4.0,5.0,False
HP:0011275,Recurrent mycobacterium avium complex infections,Infections,True,False,False,0,0,True,0,5.0,6.0,False
HP:0011370,Recurrent cutaneous fungal infections,Infections,True,False,False,0,0,True,0,5.0,5.0,False
HP:0011371,Recurrent viral skin infections,Infections,True,False,False,0,0,True,0,5.0,5.0,False
HP:0011447,Hyposegmentation of neutrophil nuclei,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,8.0,8.0,False
HP:0011450,Unusual CNS infection,Infections,True,False,False,0,0,True,0,4.0,4.0,False
HP:0011714,Libman-Sacks lesions,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0011771,Autoimmune hypoparathyroidism,Other immune,True,False,True,1,0,False,0,3.0,,False
HP:0011839,Abnormal total T cell number,"Flow cytometry /
immunophenotyping",True,False,False,0,0,True,1,6.0,6.0,False
HP:0011840,Abnormal T cell physiology,Other immune,True,False,False,0,0,False,2,4.0,4.0,False
HP:0011859,Punctate keratitis,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0011893,Abnormal leukocyte count,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,4.0,4.0,False
HP:0011897,Increased total neutrophil count,"Flow cytometry /
immunophenotyping",True,False,False,0,0,True,1,7.0,7.0,False
HP:0011948,Recurrent acute respiratory tract infection,Infections,True,False,False,0,0,False,0,5.0,5.0,False
HP:0011949,Acute infectious pneumonia,Infections,True,False,False,0,0,False,0,5.0,5.0,False
HP:0011950,Unusual bronchiolitis,Infections,True,False,True,1,1,True,0,5.0,6.0,False
HP:0011951,Aspiration pneumonia,Infections,True,False,False,0,0,False,0,5.0,5.0,False
HP:0011952,Acute aspiration pneumonia,Infections,True,False,False,0,0,False,0,6.0,6.0,False
HP:0011955,Hepatic granulomatosis,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,7.0,7.0,False
HP:0011990,Abnormal neutrophil physiology,"Flow cytometry /
immunophenotyping",True,False,True,1,0,True,1,3.0,7.0,False
HP:0011991,Abnormal total neutrophil count,"Flow cytometry /
immunophenotyping",True,False,True,1,1,False,1,6.0,6.0,False
HP:0011992,Abnormal neutrophil morphology,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,7.0,7.0,False
HP:0011993,Impaired neutrophil bactericidal activity,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,4.0,8.0,False
HP:0012042,Aspirin-induced asthma,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0012115,Hepatitis,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0012121,Panuveitis,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0012122,Anterior uveitis,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0012123,Posterior uveitis,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0012124,Intermediate uveitis,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0012144,Abnormal monocyte morphology,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,5.0,5.0,False
HP:0012156,Hemophagocytosis,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,6.0,6.0,False
HP:0012176,Abnormal natural killer cell morphology,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,5.0,5.0,False
HP:0012177,Abnormal natural killer cell physiology,Other immune,True,False,False,0,0,True,2,4.0,4.0,False
HP:0012203,Unusual fungal nail infection,Infections,True,False,True,2,1,True,4,5.0,5.0,False
HP:0012204,Recurrent vulvovaginal candidiasis,Infections,True,False,False,0,0,False,0,6.0,7.0,False
HP:0012209,Juvenile myelomonocytic leukemia,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,6.0,6.0,False
HP:0012219,Erythema nodosum,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0012220,Non-caseating epithelioid cell granulomatosis,"Flow cytometry /
immunophenotyping",True,False,True,1,1,False,0,9.0,7.0,False
HP:0012223,Splenic rupture,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0012224,Circulating immune complexes,"Antibodies /
humoral",True,False,False,0,0,False,0,3.0,3.0,False
HP:0012234,Absence of circulating granulocytes,"Flow cytometry /
immunophenotyping",True,False,False,0,0,True,1,7.0,7.0,False
HP:0012235,Drug-induced agranulocytosis,"Flow cytometry /
immunophenotyping",True,False,False,0,0,True,0,8.0,8.0,False
HP:0012282,Morbilliform rash,Other immune,True,False,False,0,0,False,0,7.0,7.0,False
HP:0012302,HSV encephalitis,Infections,True,False,True,1,0,False,1,5.0,5.0,False
HP:0012308,Decreased circulating complement C9 concentration,"Antibodies /
humoral",True,False,False,0,0,False,0,6.0,6.0,False
HP:0012310,Abnormal monocyte count,"Flow cytometry /
immunophenotyping",True,False,False,0,0,True,0,5.0,5.0,False
HP:0012311,Increased total monocyte count,"Flow cytometry /
immunophenotyping",True,False,False,0,0,True,1,6.0,6.0,False
HP:0012312,Decreased total monocyte count,"Flow cytometry /
immunophenotyping",True,False,False,0,0,True,1,6.0,6.0,False
HP:0012322,Perifolliculitis,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0012324,Myeloid leukemia,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,5.0,5.0,False
HP:0012325,Chronic myelomonocytic leukemia,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,6.0,6.0,False
HP:0012330,Pyelonephritis,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0012387,Bronchitis,Infections,True,False,True,1,1,False,0,5.0,,False
HP:0012388,Acute bronchitis,Infections,True,False,False,0,0,False,0,6.0,,False
HP:0012393,Allergy,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:0012394,Iodine contrast allergy,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0012395,Seasonal allergy,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0012475,Impaired specific antibody response,"Antibodies /
humoral",True,False,True,1,1,True,1,3.0,3.0,False
HP:0012476,Decreased circulating specific pneumococcal antibody concentration,"Antibodies /
humoral",True,False,True,1,1,True,1,5.0,4.0,False
HP:0012486,Myelitis,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0012490,Panniculitis,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0012551,Absent neutrophil specific granules,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,8.0,8.0,False
HP:0012552,Increased neutrophil nuclear projections,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,8.0,8.0,False
HP:0012578,Membranous nephropathy,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0012579,Minimal change glomerulonephritis,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0012647,Abnormal inflammatory response,Other immune,True,False,False,0,0,False,0,2.0,2.0,False
HP:0012648,Decreased inflammatory response,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:0012649,Increased inflammatory response,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:0012652,Exercise-induced asthma,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0012653,Status asthmaticus,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0012784,Perinephritis,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0012786,Recurrent cystitis,Infections,True,False,True,1,0,False,0,5.0,5.0,False
HP:0012787,Recurrent pyelonephritis,Infections,True,False,True,1,1,False,0,5.0,5.0,False
HP:0012797,Lymphatic vessel neoplasm,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:0012798,Pulmonary lymphangiomyomatosis,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0020026,Positive Coombs test,Other immune,False,True,False,0,0,False,0,4.0,,False
HP:0020027,Direct antiglobulin test positive for IgG,Other immune,False,True,False,0,0,False,1,5.0,,False
HP:0020028,Direct antiglobulin test positive for IgM,Other immune,False,True,False,0,0,False,1,5.0,,False
HP:0020031,Direct antiglobulin test positive for C3d,Other immune,False,True,False,0,0,False,0,5.0,,False
HP:0020050,Anti-granulocyte-macrophage colony stimulating factor antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0020064,Abnormal total eosinophil count,"Flow cytometry /
immunophenotyping",True,False,False,0,0,True,0,6.0,6.0,False
HP:0020072,Persistent EBV viremia,Infections,True,False,True,1,0,True,3,5.0,5.0,False
HP:0020083,Furuncle,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0020084,Carbuncle,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0020085,Infection following live vaccination,Infections,True,False,False,0,0,False,0,3.0,3.0,False
HP:0020086,BCGitis,Infections,True,False,True,1,1,False,0,5.0,4.0,False
HP:0020087,BCGosis,Infections,True,False,True,1,1,False,0,5.0,4.0,False
HP:0020088,Post-vaccination measles,Infections,True,False,False,0,0,False,0,4.0,4.0,False
HP:0020089,Post-vaccination rubella,Infections,True,False,False,0,0,False,0,4.0,4.0,False
HP:0020090,Post-vaccination polio,Infections,True,False,False,0,0,False,0,4.0,4.0,False
HP:0020091,Post-vaccination rotavirus infection,Infections,True,False,False,0,0,False,0,4.0,4.0,False
HP:0020093,Recurrent deep organ abscess formation,Infections,True,False,False,0,0,False,0,4.0,4.0,False
HP:0020095,Prolonged need of intravenous antibiotic therapy,Infections,True,False,False,0,0,True,0,4.0,4.0,False
HP:0020096,Recurrent streptococcal infections,Infections,True,False,False,0,0,True,0,5.0,5.0,False
HP:0020097,Infection due to encapsulated bacteria,Infections,True,False,True,1,1,True,0,4.0,5.0,False
HP:0020099,Severe norovirus infection,Infections,True,False,True,2,1,False,1,5.0,4.0,False
HP:0020100,Unusual fungal infection,Infections,True,False,False,0,0,False,0,3.0,3.0,False
HP:0020101,Invasive fungal infection,Infections,True,False,False,0,0,False,0,4.0,4.0,False
HP:0020102,Pneumocystis jirovecii pneumonia,Infections,True,False,False,0,0,False,1,5.0,5.0,False
HP:0020103,Invasive pulmonary aspergillosis,Infections,True,False,False,0,0,False,0,5.0,5.0,False
HP:0020104,Unusual protozoan infection,Infections,True,False,False,0,0,False,0,3.0,3.0,False
HP:0020105,Severe Toxoplasma infection,Infections,True,False,True,1,1,False,3,5.0,4.0,False
HP:0020106,Severe giardiasis,Infections,True,False,False,0,0,False,0,4.0,4.0,False
HP:0020107,Unusual helminthic infection,Infections,True,False,False,0,0,False,0,3.0,3.0,False
HP:0020108,Unusual parasitic infection,Infections,True,False,False,0,0,False,0,3.0,3.0,False
HP:0020111,Abnormal regulatory T cell proportion,"Flow cytometry /
immunophenotyping",True,False,True,1,1,True,5,8.0,8.0,False
HP:0020112,Increased regulatory T cell proportion,"Flow cytometry /
immunophenotyping",True,False,False,0,0,True,4,9.0,9.0,False
HP:0020113,Decreased regulatory T cell proportion,"Flow cytometry /
immunophenotyping",True,False,False,0,0,True,3,9.0,9.0,False
HP:0020114,Persistent human papillomavirus infection,Infections,True,False,False,0,0,False,0,4.0,4.0,False
HP:0020115,Abnormal CD8+ T cell subset proportion,"Flow cytometry /
immunophenotyping",False,True,False,0,0,False,1,7.0,,False
HP:0020116,Subcutaneous abscess,Other immune,False,True,False,0,0,False,0,3.0,,False
HP:0020136,Anticardiolipin IgG antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0020137,Anticardiolipin IgM antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0020151,Anti-dsDNA antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0020177,Abnormal CD8+ TEMRA T cell proportion,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,1,9.0,10.0,False
HP:0020178,Abnormal dendritic cell count,"Flow cytometry /
immunophenotyping",True,False,False,0,0,False,0,5.0,5.0,False
HP:0020186,Multilobulated spleen,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0020194,IgA heavy chain paraproteinemia,"Antibodies /
humoral",True,False,False,0,0,False,0,7.0,7.0,False
HP:0020195,IgG heavy chain paraproteinemia,"Antibodies /
humoral",True,False,False,0,0,False,0,7.0,7.0,False
HP:0020196,IgM heavy chain paraproteinemia,"Antibodies /
humoral",True,False,False,0,0,False,0,7.0,7.0,False
HP:0020225,Breast abscess,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:0020339,Increased mucosal-associated invariant T cell proportion,"Flow cytometry /
immunophenotyping",False,True,False,0,0,False,2,8.0,,False
HP:0020340,Abnormal mucosal-associated invariant T cell proportion,"Flow cytometry /
immunophenotyping",False,True,False,0,0,False,0,7.0,,False
HP:0020341,Unusual periodontitis,Infections,False,True,False,0,0,False,0,5.0,,False
HP:0020342,Unusual stomatitis,Infections,False,True,False,0,0,False,2,5.0,,False
HP:0020343,Unusual pharyngitis,Infections,False,True,False,0,0,False,0,5.0,,False
HP:0025038,Intratesticular abscess,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:0025042,Abnormality of mesenteric lymph nodes,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:0025043,Enlarged mesenteric lymph node,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0025044,Lung abscess,Other immune,True,False,False,0,0,False,1,3.0,3.0,False
HP:0025059,Splenic abscess,Infections,True,False,True,1,0,False,0,4.0,4.0,False
HP:0025060,Multifocal splenic abscess,Infections,True,False,False,0,0,False,0,5.0,5.0,False
HP:0025061,Unifocal splenic abscess,Infections,True,False,False,0,0,False,0,5.0,5.0,False
HP:0025067,Recurrent sepsis,Infections,False,True,False,0,0,False,0,4.0,,False
HP:0025079,Pancreatic abscess,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:0025084,Folliculitis,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0025126,Oral hairy leukoplakia,Infections,True,False,True,1,0,False,2,5.0,,False
HP:0025183,Abnormal total CD4+ T cell number,"Flow cytometry /
immunophenotyping",False,True,False,0,0,False,0,7.0,,False
HP:0025289,Cervical lymphadenopathy,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0025300,Malar rash,Other immune,True,False,False,0,0,False,0,6.0,6.0,False
HP:0025329,Anti-glutamic acid decarboxylase antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0025343,Lupus anticoagulant,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0025351,Recurrent interdigital mycosis,Infections,True,False,False,0,0,False,0,5.0,5.0,False
HP:0025353,Anti-multiple nuclear dots antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0025379,Anti-thyroid peroxidase antibody positivity,Other immune,True,False,False,0,0,False,0,5.0,5.0,False
HP:0025381,Anti-pituitary antibody positivity,Other immune,True,False,False,0,0,False,0,4.0,4.0,False
HP:0025408,Abnormal spleen morphology,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
HP:0025409,Abnormal spleen physiology,Other immune,True,False,False,0,0,False,0,3.0,3.0,False
